bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1882386,3009236,text,6529,text/html,Introduced,https://legiscan.com/MI/text/SB0933/id/3009236,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0933.htm
1882386,3010681,text,6529,text/html,Engrossed,https://legiscan.com/MI/text/SB0933/id/3010681,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0933.htm
1882386,3022402,text,6529,text/html,Engrossed,https://legiscan.com/MI/text/SB0933/id/3022402,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-0933.htm
1882386,3023942,text,12317,text/html,Enrolled,https://legiscan.com/MI/text/SB0933/id/3023942,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0933.htm
1882386,3024694,text,13981,text/html,Chaptered,https://legiscan.com/MI/text/SB0933/id/3024694,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0141.htm
1882380,3009233,text,7092,text/html,Introduced,https://legiscan.com/MI/text/SB0934/id/3009233,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0934.htm
1882380,3010671,text,7092,text/html,Engrossed,https://legiscan.com/MI/text/SB0934/id/3010671,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0934.htm
1882380,3022403,text,7092,text/html,Engrossed,https://legiscan.com/MI/text/SB0934/id/3022403,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-0934.htm
1882380,3023955,text,12724,text/html,Enrolled,https://legiscan.com/MI/text/SB0934/id/3023955,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0934.htm
1882380,3024699,text,14368,text/html,Chaptered,https://legiscan.com/MI/text/SB0934/id/3024699,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0142.htm
1882394,3009240,text,4076,text/html,Introduced,https://legiscan.com/MI/text/SB0935/id/3009240,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0935.htm
1882394,3010700,text,4076,text/html,Engrossed,https://legiscan.com/MI/text/SB0935/id/3010700,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0935.htm
